"Raman Shift [cm -1]","normalized1","normalized2","normalized3","normalized4","normalized5","normalized6","normalized7","normalized8","normalized9"
"1527","1.5878113025414822","1.6858102771053016","1.2302587405770586","1.0112062127195023","-2.0354440563338034","-1.8986745510602674","1.3505769706539235","1.8706378711974667","0.6527021287977071"
"1528","1.2937455504762676","1.4158603810012473","0.9853725280561094","0.8140002287333933","-2.1210797445079583","-1.9946037453471415","1.1738558253332898","1.7102113229663973","0.48497114369156397"
"1529","1.0425782568561475","1.1681059792749504","0.7673509240227271","0.6542800545276022","-2.1823112380793455","-2.0559665448553526","0.953830212952906","1.5669925168641519","0.351788497031135"
"1530","0.828586760584811","0.9684588722957624","0.5767025441581919","0.5327779371413579","-2.220326014070985","-2.0825270713108437","0.7624927844012452","1.4602215949419752","0.25425355549222134"
"1531","0.6529165119042016","0.8280244822141045","0.41850485760679584","0.4499823611126517","-2.235617291429272","-2.073349718193975","0.6192577129682117","1.3848355557522745","0.18797397758737758"
"1532","0.5218640463561335","0.7245938734320274","0.2907282538972381","0.399556188677933","-2.2266947559702928","-2.0321634795320525","0.5216988843644126","1.3317208746884484","0.13702482322976722"
"1533","0.43714717053301605","0.6495306341824411","0.19946552096169642","0.3683366598313498","-2.1958367101691434","-1.9652628645610377","0.4677946395047141","1.2937892900901171","0.10360383414063022"
"1534","0.39132622594745947","0.57815810925108","0.14370236720318535","0.35169306524568617","-2.14799914810376","-1.8768432637412398","0.45390552519546384","1.285217792562252","0.09210544996875483"
"1535","0.382112639500231","0.5166462815617991","0.12343980977552423","0.34499470584026737","-2.0854603053385055","-1.782528386813312","0.47962769255605103","1.2948675982169051","0.12504679223853415"
"1536","0.39977739912438665","0.45018942940718526","0.12751059223079475","0.34946143484554143","-2.0255729837748553","-1.6916446539978076","0.5583085936383372","1.3004609829138989","0.1562985108052031"
"1537","0.4420319462527729","0.3787882203054627","0.1549004537455277","0.3548558042585107","-1.953557251434089","-1.5922943675434929","0.5492002860334781","1.297947581745327","0.17487826507680146"
"1538","0.49514088928275796","0.31848357632276697","0.21271753210029826","0.3458211521041959","-1.886468317513464","-1.490538636012862","0.4874905255319106","1.2782138756595407","0.1906722557179605"
"1539","0.543079475878877","0.2791470986062694","0.285733407732813","0.32040831901921113","-1.8306504571987814","-1.4094644474236349","0.39866027654624486","1.2361968706168696","0.2036816006543477"
"1540","0.5766910652631655","0.2533762796708172","0.34755138762271476","0.28032474482713265","-1.7880842114162185","-1.3567654637414572","0.29686591264340684","1.159745156411987","0.20182564767671524"
"1541","0.5793785778194669","0.2547443278591001","0.33928523618286166","0.22313374586057538","-1.7587665868636693","-1.3354706786522919","0.19828606222900275","1.0650609922611354","0.1993840045408415"
"1542","0.5419853875657067","0.28078420822126876","0.293933245470994","0.1422545149608329","-1.7433887807895467","-1.3378803934376662","0.11303261119384453","0.9693592693578827","0.1936119622157293"
"1543","0.4719527944515276","0.26486789566393276","0.22164950111271942","0.047195246173216146","-1.743237005974982","-1.3621256670373851","0.04029730451918824","0.8534001632652638","0.17133055722966742"
"1544","0.3767221058896862","0.24031046047184307","0.13309574853185707","-0.05009813003446194","-1.7565230154825402","-1.40120642637076","-0.020728107264556535","0.7273101500024411","0.14791777361696354"
"1545","0.26545166282484","0.19354009708335998","0.031826654050419095","-0.14743057603123833","-1.775508027609747","-1.4586179896399374","-0.06721181923743992","0.5951399204644386","0.10470295114294235"
"1546","0.1472998137207672","0.12085592813190672","-0.0608353810692105","-0.24211949838975952","-1.7940400257495286","-1.5264272870320819","-0.09713092061720334","0.46195279754878676","0.059260783171334167"
"1547","0.02684617843497976","0.03829892688551536","-0.16011869206660628","-0.3327011559352477","-1.8096364332988613","-1.597167677004131","-0.1383917852812544","0.32167316395964657","0.008846615331414702"
"1548","-0.09533600973488748","-0.06893656020116452","-0.2563767894043469","-0.4218559307345041","-1.821302263549904","-1.663838946129397","-0.2189007814736774","0.18138960660956516","-0.0536775705762838"
"1549","-0.21638414183109375","-0.1872772788634728","-0.3491008596099754","-0.5071449698220387","-1.828141669464947","-1.7145429799737892","-0.3075145909870179","0.06844333374526859","-0.12940889122208282"
"1550","-0.33114623321371317","-0.2969806424803792","-0.4321979364839511","-0.587348272362546","-1.8279694937007567","-1.7441453477362039","-0.4030191802163958","0.047642902233731785","-0.22383782702353716"
"1551","-0.4173000310862719","-0.40051363405649504","-0.48789910988884383","-0.6624646896250169","-1.820088168349767","-1.7554414605246789","-0.49449371301664075","-0.00455249913528353","-0.32213548849891743"
"1552","-0.47827866576177974","-0.4719643287233522","-0.49640486175729814","-0.7315179716946821","-1.8054860649156563","-1.7486611450545977","-0.5766796456944104","-0.06383955213182821","-0.42814481813242333"
"1553","-0.5203769699578897","-0.5409447344197097","-0.497310627270527","-0.7974322191204197","-1.781779569119891","-1.7233344970805866","-0.6467451280324421","-0.12009177173431479","-0.5122092638499997"
"1554","-0.5424493224375154","-0.6136234123881504","-0.4997528747060256","-0.8597187053170076","-1.7489652308249675","-1.6801577347876906","-0.7038805534093311","-0.18647318527768494","-0.5990402762301019"
"1555","-0.550790540458208","-0.696168917939794","-0.5209904496127472","-0.9166698298020896","-1.705849463879455","-1.6244916740949802","-0.742422911008428","-0.25184467466259425","-0.6902840765193682"
"1556","-0.5494060654370986","-0.7725402249400508","-0.5513767754463875","-0.9675530714232153","-1.6593709960749679","-1.563096484837473","-0.7672248808076023","-0.3081050138020559","-0.800766999201557"
"1557","-0.540584304942716","-0.8340994931151563","-0.5929411977113104","-1.0140736238505699","-1.6104188439124314","-1.5008664468964772","-0.7774768388125779","-0.3633550718301158","-0.905774993598201"
"1558","-0.5306200528507014","-0.8919507210655915","-0.638575364051518","-1.0547676260544356","-1.5597828125170619","-1.4398970233628152","-0.7727736050737901","-0.40949362056473726","-0.9855365443323667"
"1559","-0.5218017010741794","-0.9411576524201751","-0.6943697919054159","-1.0864647977684756","-1.5052774205249249","-1.3818171772696828","-0.7919416310305945","-0.44145732381953134","-1.0466403737489989"
"1560","-0.5181346597019765","-0.9878888125126389","-0.750170211034737","-1.1094076637902164","-1.448584974995381","-1.3266232130761997","-0.8204199796155965","-0.4572207373948157","-1.0901834741067096"
"1561","-0.5276307250533985","-1.0247402022650018","-0.8059753253172676","-1.1265202361591145","-1.3911893962225126","-1.2719790813935614","-0.8416254585383944","-0.45374578501085283","-1.1161644824228114"
"1562","-0.5497165552628215","-1.0566464695784392","-0.8546767376792831","-1.139263880177836","-1.3347729176516372","-1.21928040296045","-0.8539395147296904","-0.4684996299764859","-1.1103035558175425"
"1563","-0.582674116490839","-1.0873083909432708","-0.8993190250984703","-1.1481248595232878","-1.2784391857617385","-1.1715553832341692","-0.8521035403766413","-0.48527999064549493","-1.0841319171315906"
"1564","-0.6259300509536485","-1.1019187571716522","-0.938885559104657","-1.152858108821292","-1.2188124348950713","-1.1278672516347092","-0.8413746183023104","-0.4838340602228241","-1.0409431996783924"
"1565","-0.6789109928756729","-1.114049254942687","-0.966775557956141","-1.1534623239232777","-1.155293762177973","-1.0856465783821416","-0.8298409744391452","-0.46213638912215116","-0.9972111496776493"
"1566","-0.7347478062620652","-1.115061989290019","-0.9809570719271442","-1.1492048715671557","-1.0879784524182505","-1.0423238961375356","-0.8231641295275122","-0.430313098862784","-0.9452459398673566"
"1567","-0.7854266630425945","-1.135802748816374","-0.9946276178459237","-1.136184063426976","-1.0156724779026003","-0.9978952486652716","-0.82457889908538","-0.4146924061297972","-0.9042671522652834"
"1568","-0.8320911993394028","-1.1787384139293304","-1.0164158576937206","-1.120249103186032","-0.9398594984080618","-0.9521234102032514","-0.8340844936664418","-0.41729938210550827","-0.872625826476632"
"1569","-0.8781744112510246","-1.2043844384549007","-1.052412195610393","-1.1023737313062432","-0.865097560936105","-0.9036049587455877","-0.8553201665844332","-0.436108572795495","-0.8503205058443245"
"1570","-0.9173794724487873","-1.2065706332036985","-1.0807863145757042","-1.080606405680177","-0.7905892247011648","-0.8581666167237376","-0.8753427204914974","-0.4670692610555368","-0.8280138002415103"
"1571","-0.9479882846006266","-1.1951670516919632","-1.0898608713087117","-1.057139706611893","-0.7179172108881554","-0.8113728739753169","-0.8868712501119916","-0.5142317767522735","-0.8089992603586789"
"1572","-0.9551188747968051","-1.1652373574954682","-1.0679585109319416","-1.0309971591684828","-0.650350177672151","-0.7636860476813103","-0.9000161884057307","-0.5715201384601646","-0.8064555183810086"
"1573","-0.9450659165594749","-1.103208150760598","-1.0267537331437346","-1.0036400026451358","-0.5859004699602246","-0.7116034778694558","-0.9200345637947356","-0.6460225668357453","-0.8006108830102314"
"1574","-0.9189729970306943","-1.0152478701856837","-0.9733521825819291","-0.9709226951837759","-0.5227787443536567","-0.6541880147137017","-0.9432855014423681","-0.7407767573325648","-0.7887179785245453"
"1575","-0.8739773009781511","-0.9457747725710949","-0.9087677009577136","-0.9372317237099597","-0.46346014401436614","-0.5972661888632493","-0.9645103208860961","-0.836542521894459","-0.7795620261405043"
"1576","-0.812939425064442","-0.8824493043436642","-0.844167103556837","-0.9067097908143706","-0.40774204852570917","-0.5536614430855453","-0.9816859344216846","-0.9181301953825534","-0.7846740942650162"
"1577","-0.7810732669135064","-0.8265044239033025","-0.7734571187926428","-0.8769177274835537","-0.3470910987180063","-0.5180051091897735","-0.9923847982743014","-0.9885774698002148","-0.7903233336941622"
"1578","-0.7606350939355143","-0.7828746791563006","-0.7240493148416379","-0.8402971285575398","-0.2757507966273981","-0.47140104181702436","-0.9957971619262838","-1.0367452017629348","-0.7882706016107601"
"1579","-0.7436109794683211","-0.7515591503756068","-0.6984804339472228","-0.799284253050906","-0.2126591804651455","-0.4201420793854802","-0.9911132686133749","-1.0525068777326094","-0.7774159771427059"
"1580","-0.7265657246123556","-0.7313230460801495","-0.6987795571842527","-0.7685039773727246","-0.1594977993049721","-0.3562938877872038","-0.9771189054456862","-1.0561149135006935","-0.7550120115794109"
"1581","-0.7512791414147919","-0.719697703027419","-0.6965167976970298","-0.7474672656507243","-0.11189848798350317","-0.28031843454439465","-0.9538132028558535","-1.0323796380991375","-0.7216062750528277"
"1582","-0.7542201023265688","-0.6969403372228967","-0.6678311000595994","-0.7266654843719523","-0.06717901707251732","-0.19640935480878866","-0.9211952849778308","-1.0086418820759497","-0.6739021223705732"
"1583","-0.7330980671742482","-0.6593484071321497","-0.618305054251451","-0.7070722091912748","-0.02265711767785516","-0.09360018407733776","-0.8804776192283645","-0.9626235549781135","-0.6228813642560376"
"1584","-0.6833331192439438","-0.6315982667014364","-0.5626589249803062","-0.6860044149394899","0.024448693646521167","0.009921620228859103","-0.8340860162899274","-0.9236907470056357","-0.5657965025919665"
"1585","-0.6146538837311755","-0.6198582837620941","-0.5039370317413296","-0.6578537933051384","0.07721746500456107","0.11322778580937493","-0.7824240311508559","-0.8958937717435692","-0.50374422980659"
"1586","-0.5476634756283015","-0.6080872440987005","-0.45026017455495837","-0.623350111109446","0.13664560930919908","0.21212483660675752","-0.7267041121464536","-0.862017690226197","-0.43672288211787574"
"1587","-0.49094581900801765","-0.6555097104913437","-0.4021344022772643","-0.5805416245581613","0.213250379423751","0.3077836656166773","-0.6665209017483553","-0.8261128136254107","-0.35814072094855504"
"1588","-0.4382039369038696","-0.48820660688785705","-0.34635922136403047","-0.5313769390329918","0.3065406432386725","0.3992761207679838","-0.6030868354779146","-0.7912168208819118","-0.26689771370852106"
"1589","-0.3802791336505403","-0.24807145824280988","-0.28394830548269767","-0.4787797380160302","0.4168187087631311","0.4856740903614555","-0.537209892557224","-0.7461905554824043","-0.15804961222280337"
"1590","-0.3206042293254844","-0.0955057624266714","-0.21693061454692944","-0.4346932784069157","0.5331801492899363","0.5644168812659752","-0.4648446473215776","-0.6960969559533683","-0.04532399884069212"
"1591","-0.2608950092897099","0.017612225816758097","-0.14479684981124116","-0.38960881722371443","0.6514644785288879","0.6371420114165662","-0.38275456737496155","-0.6530873767046628","0.059199072340968516"
"1592","-0.20859067039519455","0.10979149112183162","-0.07008359578089111","-0.3396243686125611","0.7635442507145652","0.7101516733135613","-0.29821881039284925","-0.6222247537956412","0.15497216895773067"
"1593","-0.16712400664606566","0.19460556361676326","0.0031496276531368765","-0.2888824296632057","0.8634739107497292","0.7867160882542125","-0.21244977951592908","-0.6035088669561964","0.24803793367532667"
"1594","-0.13878311927728473","0.26958773119142243","0.06678211889505477","-0.23421230748665842","0.9476881443355983","0.8677732015780428","-0.13110881990095596","-0.5898510775518132","0.3383981315477072"
"1595","-0.12528375874606065","0.3396744803132051","0.11370848735410308","-0.17390593221876863","1.0240268031097919","0.9514622193292407","-0.05379052212223156","-0.5701122216306049","0.4156202751232527"
"1596","-0.12261824653758842","0.3875927287389075","0.1454533924727408","-0.11161821841681344","1.096263604773386","1.0368553155793128","0.01991052982536784","-0.5331531339807785","0.481353670703743"
"1597","-0.12964060540858993","0.419512841793887","0.14932732679647082","-0.05514820204425856","1.1659904580863403","1.1197594619541673","0.07867071235285553","-0.4901125304871879","0.5377968093612057"
"1598","-0.14577719129547115","0.4317342691783606","0.14056150508246512","-0.008882090301161955","1.2280554131036527","1.183387160112124","0.12006430559133544","-0.4541543878011687","0.5750664142176312"
"1599","-0.16930966722138144","0.4316612551618299","0.13692540105104162","0.017918470497829752","1.281868611286431","1.2328747324483176","0.1327676992033593","-0.4141395368987993","0.593164314835173"
"1600","-0.20367076548248042","0.418060993732262","0.13791312748770046","0.034518563234284746","1.3321956856050845","1.2889850664490974","0.11880413516177146","-0.38424458288970914","0.5849531196276594"
"1601","-0.22939952875716277","0.3699588408710602","0.13591172016525035","0.03896974450879731","1.3769592356847922","1.348691458735007","0.096374856853192","-0.37257034349593404","0.5493363405163644"
"1602","-0.23104138490197676","0.3206702328528421","0.12584647390903186","0.04029335002309126","1.411999227879744","1.4005709069125212","0.07518766711534229","-0.3689902768492995","0.49784845523812066"
"1603","-0.22862695787377282","0.27883330677302076","0.1122880323755368","0.0482420459733974","1.4397012204610669","1.457223314995821","0.06737707471783452","-0.3674283638497242","0.43708140794040296"
"1604","-0.2147144458046172","0.23334436178171925","0.09269996229832674","0.05599197552433365","1.4677070887374821","1.4981297287959279","0.07011295001726374","-0.37902331137549927","0.3752746715258037"
"1605","-0.17155988149097215","0.1669303774538026","0.06302289547290905","0.05525665915517044","1.4937412500729996","1.5309922712651511","0.08056517013591782","-0.3966864666983107","0.3151760135167065"
"1606","-0.12720665006154874","0.09193110765251847","0.023766319970876037","0.05749520967158855","1.5143380641238222","1.5320268292334234","0.09266802001310662","-0.41231654475817703","0.27161499555690777"
"1607","-0.0965342611816284","0.028089505054299926","-0.007807837447350894","0.05417740073271198","1.551024033013384","1.51313378109465","0.10318694045821229","-0.4259133073064922","0.2402001775400854"
"1608","-0.06466043051366849","-0.023359450223015447","-0.028144167225139214","0.0472552401516506","1.583176326163574","1.4673217808025163","0.09756278278095099","-0.44253966985382986","0.21763847641129605"
"1609","-0.041885913358598835","-0.058713040413635426","-0.0418096350805415","0.03453661475747231","1.6124865307020178","1.3934303174451361","0.08712119669506846","-0.46422065352959463","0.20557936919198821"
"1610","-0.025919931487031832","-0.06933307948125197","-0.05438649223209088","0.011879243702048771","1.6415388515714076","1.3101236169183195","0.08035668969128579","-0.4960191711759053","0.19688559656733617"
"1611","-0.023629169768406264","-0.049049104936688785","-0.06891873048677465","-0.014133147012770584","1.6692480614908949","1.249593386391308","0.04006094099487332","-0.5389476102258748","0.1888132875260436"
"1612","-0.02986112150911314","-0.01390022266471446","-0.08083558956047777","-0.031797593989586675","1.7026613262358323","1.2209414385573394","-0.018395880384354354","-0.5889552016835939","0.1802661001056119"
"1613","-0.04976542710593939","0.023776064467939728","-0.09724222913824457","-0.05525101481510578","1.74634647968254","1.2286049955368994","-0.08368809720989911","-0.6349027580837537","0.1690493621408237"
"1614","-0.08563000760468238","0.0516422607321467","-0.11306021333194786","-0.07937227961304712","1.7935654488872492","1.2704908354580366","-0.1481300741310063","-0.6686889836496342","0.1606568210221337"
"1615","-0.1288682764550982","0.07463499181333981","-0.12676463789796022","-0.10099042600270139","1.8441257542917182","1.3487039504690594","-0.2190008139851206","-0.6882883673436437","0.15234465985789344"
"1616","-0.18348516217758248","0.08535223752472636","-0.1449529735965858","-0.11327788955013324","1.8989258847956736","1.4814423631726217","-0.3047926622394805","-0.7048395999709911","0.14466410654341755"
"1617","-0.2511962158963147","0.08379517671108508","-0.17523797641085523","-0.11891422341277641","1.9558891229330837","1.6255642046905756","-0.37557521987943737","-0.7294813709643451","0.1387155744758842"
"1618","-0.33028292728187236","0.06502953420369724","-0.20949526175290317","-0.1227729206934358","2.0154181699613387","1.7444581373988228","-0.4220450241651696","-0.7530997480428064","0.133402803337983"
"1619","-0.40529056819976333","0.027822637990361918","-0.22792449853876628","-0.12290182873966468","2.0751388709392975","1.8472262796133339","-0.44662765151984707","-0.7716439526205499","0.12762954653660682"
"1620","-0.4601920591035208","-0.015485658341235676","-0.23103131291352766","-0.116617463753213","2.135652364942631","1.939472318397455","-0.45700651961256117","-0.78916425285636","0.12139791499432766"
"1621","-0.5081497538855624","-0.062426416357904455","-0.23810434043283057","-0.10391782694612486","2.2004359101302944","2.0247008998598486","-0.46410063798315015","-0.7985719743260637","0.11525920528063614"
"1622","-0.5463004205018316","-0.10929682503055856","-0.25015682957839347","-0.08528845123813993","2.269396508881373","2.1008191538495216","-0.4719533613327252","-0.8008794893369234","0.10756804039876573"
"1623","-0.5631956871700396","-0.159797257835777","-0.262617873404432","-0.05804581242447206","2.346309032928669","2.17319766892946","-0.4817768881709712","-0.7920360137043716","0.09942491654745321"
"1624","-0.5651297751291963","-0.2077571584797417","-0.26888595430712114","-0.027794640699077878","2.4267168733961335","2.247673541696088","-0.4879077621176329","-0.7750791789484527","0.09138117196867411"
"1625","-0.5509564498583304","-0.24947369391929142","-0.26946663084172695","0.004735799055914987","2.536610191171634","2.3188887922339356","-0.48791811859818296","-0.7530466151661115","0.08069312773607919"
"1626","-0.5332656756967293","-0.28864721556036427","-0.26588074644938103","0.046616978320938314","2.661714141642093","2.37775377844734","-0.47897563600932935","-0.7229001649333385","0.06901049380662429"
"1627","-0.4971749905675605","-0.3203410102763999","-0.2500037948436056","0.09443816103827211","2.6271895992331133","2.4294060365093633","-0.4635058338430189","-0.6876774554931336","0.05633547858722398"
"1628","-0.44955091943891523","-0.35319087587970716","-0.21574185310222876","0.13406263103310434","2.5720863598430888","2.4722194286518855","-0.4431253246572159","-0.6544666367216688","0.04376864829216322"
"1629","-0.3720769288817334","-0.3871955456027331","-0.18847523904166993","0.16500495069824014","2.496708438784316","2.5108651180971453","-0.42268631273203333","-0.6222548089177522","0.032410583237531945"
"1630","-0.29451320525724783","-0.419886014613194","-0.157541158818413","0.1689842973955822","2.446782046802451","2.50500059659602","-0.40623209536327837","-0.5900290709360896","0.017320987486588713"
"1631","-0.24375821514760315","-0.4537287318191566","-0.1356286710013973","0.13625190280276872","2.4074375146194282","2.453233094253203","-0.3957837132506591","-0.5861428196593036","-0.005891248866497484"
"1632","-0.22209970868215684","-0.4874885427174298","-0.11410555111622303","0.07777968224559818","2.3832435185305254","2.373761349011162","-0.3897221509881348","-0.6085705200131681","-0.03063378432876493"
"1633","-0.2072147195120818","-0.5260996117999062","-0.09550784465495726","0.01648442164160125","2.381942380398212","2.2885158516155553","-0.3880461853430181","-0.6421224322467938","-0.05525680985462102"
"1634","-0.20596971440179065","-0.5670929041911483","-0.08897102363468465","-0.06469578327483537","2.3862843676613283","2.193071957439491","-0.38104778891850943","-0.6847730183537288","-0.07975801766441808"
"1635","-0.21321196796296857","-0.6203380305102071","-0.08890871739053768","-0.13967507511685165","2.367118793482625","2.0909349453453485","-0.3699390734231682","-0.7517114661380944","-0.10138922634867323"
"1636","-0.21749298280362084","-0.6920029978699489","-0.08770394416523107","-0.19626261989527763","2.3521222922440215","2.000770200422353","-0.358763292283311","-0.8135711971891519","-0.114656380813723"
"1637","-0.21537703992897891","-0.7561753078694434","-0.09347683542617699","-0.23421242632477013","2.312144269111967","1.9078910218682217","-0.3483280926031878","-0.8673140380473899","-0.12395050499521539"
"1638","-0.20743480460085878","-0.8017488381379713","-0.09657978423394263","-0.2664422086879424","2.2740680507383315","1.8127708153220243","-0.34186781328339805","-0.9028133966428872","-0.1440968736641447"
"1639","-0.21197953472133654","-0.8250206504913227","-0.0919340129276549","-0.3007504428700898","2.219652384760284","1.7163494962903876","-0.34544793489756404","-0.9362710858433155","-0.16081463862054374"
"1640","-0.22156908749701731","-0.8235216643827824","-0.09628964812128114","-0.32494623858050725","2.169631840512025","1.6139694662412964","-0.35987608228207","-0.9707247137970404","-0.1724538898653677"
"1641","-0.22704428414419256","-0.7997182528096104","-0.11776676472013313","-0.3353707318406717","2.1023933086569153","1.523130184272347","-0.3774664255791402","-0.9808582186784015","-0.1592420315082369"
"1642","-0.23527151238692182","-0.7536090504466733","-0.14062590788517146","-0.3244646830977349","2.0303407516394834","1.4412732307533607","-0.39538652587205236","-0.9818607778169061","-0.1420451705389939"
"1643","-0.24167030961055752","-0.6666847046854845","-0.15471175042872487","-0.3029517825108416","1.958340878711828","1.3821664514857541","-0.4099950370075933","-0.9706942087207812","-0.11976252497279408"
"1644","-0.2450942552869737","-0.5537502183901231","-0.16256018251518137","-0.24937772458598623","1.8890785959969307","1.3446509110863778","-0.40268596018420877","-0.9493834824612626","-0.09733418858134577"
"1645","-0.24096286673400116","-0.48390066006427174","-0.1651841321613567","-0.18762989051249426","1.8125444565985553","1.3142735148524218","-0.383973679591817","-0.9229914616262294","-0.08574113084896152"
"1646","-0.24472762180169383","-0.4583684986764129","-0.1752724461188046","-0.12063120471482391","1.7290432608483959","1.2733159717609168","-0.3647770217258695","-0.8894925901540175","-0.08937424418874246"
"1647","-0.2478016235243514","-0.45247502398854245","-0.17099380663056818","-0.05544871120098391","1.656334656438211","1.2343801583797793","-0.3511614070838377","-0.8529370965413863","-0.09340339118514064"
"1648","-0.2513277790941165","-0.43660605673128244","-0.15996053890585146","-0.012556931756944762","1.598393013358448","1.2103012305671703","-0.3443388501510807","-0.7971225874086975","-0.09343268489992416"
"1649","-0.26904050994841117","-0.43420361787021594","-0.16907562578456584","0.022916651262413823","1.5474900991047527","1.1912909176776623","-0.34309465857586935","-0.7443266464528758","-0.08836125463937453"
"1650","-0.2940699147190331","-0.4390969532094766","-0.1861530420702332","0.04000467590229833","1.507005328859517","1.168260691965198","-0.34378743316879296","-0.7148015937829294","-0.048531278203609425"
"1651","-0.3098162675458997","-0.46115554961481736","-0.20966738258850645","0.03797824335515415","1.4738717905902021","1.158244023355583","-0.3456069161586275","-0.6781681971140288","-0.02391483782331837"
"1652","-0.3128436987485661","-0.495442502400268","-0.2421544216906041","0.026590690607001425","1.4432374700676671","1.1372256518225536","-0.3509784410472347","-0.6607545595227992","-0.017804392825880068"
"1653","-0.30658443259374085","-0.549359551993257","-0.28158107567059215","0.010719917537078974","1.4093578261291775","1.1068458518288606","-0.3594961845659127","-0.6463582798155272","-0.06534435527331137"
"1654","-0.31564733770826986","-0.6130343166074259","-0.32286835056614527","-0.0035372983854464637","1.376108340806343","1.0724766532456538","-0.36711426690379245","-0.6359916825014916","-0.10008232840516083"
"1655","-0.33602417156422776","-0.6630218881437142","-0.3538301479559581","-0.026904473436037035","1.3435958943261916","1.0226974525453725","-0.37059570026890887","-0.6499070798207379","-0.13135161678821322"
"1656","-0.35798326112211515","-0.6919175994722048","-0.37395628777007234","-0.05913534277766915","1.3080595903346646","0.9808392170653157","-0.36185009067915014","-0.6749399588743198","-0.16464130683312536"
"1657","-0.37866102720255135","-0.6960183713659663","-0.3822289258978058","-0.08608858941507354","1.2643501309573084","0.9326826602328483","-0.34734723164582704","-0.7110900083858831","-0.19610454816191383"
"1658","-0.371155515530145","-0.6691533859666206","-0.3771225541257061","-0.10776169152789578","1.212078666958841","0.8924628108805912","-0.3278946107382213","-0.7512684983595386","-0.22518950635340973"
"1659","-0.35893085891583404","-0.6039179520538916","-0.3835094111993983","-0.12366456727449186","1.1320131477424547","0.8674177960663638","-0.3051086074391657","-0.7833235421102879","-0.25683605028646034"
"1660","-0.3402681310171668","-0.5385603866158438","-0.3780350406815153","-0.1264814875340225","1.0644265719755235","0.8647857918107302","-0.28101004326982576","-0.7951032513409583","-0.3157542204497233"
"1661","-0.3117313689550216","-0.47678077001177377","-0.3698345242236857","-0.11133443412782704","0.999508611962557","0.8934376453325217","-0.25761973189950604","-0.7815441532524086","-0.37613023104551335"
"1662","-0.2716016254361727","-0.4124082520654635","-0.3741347196748263","-0.10113544871980916","0.9352838142442623","0.9272594991039121","-0.23453177991322413","-0.7639111798547987","-0.4148961402103523"
"1663","-0.251928121669766","-0.34667516628985723","-0.374180566114533","-0.0853997136995765","0.8670990495550397","0.9529652882121683","-0.2190248335106198","-0.741191379163586","-0.4298525212634835"
"1664","-0.29391754061202885","-0.29808795232121493","-0.3872294883843572","-0.06412461762703008","0.7987311130462226","0.9509717415979433","-0.21150188320978572","-0.7194602146768828","-0.4319800566760134"
"1665","-0.31801238902711615","-0.26047573551680436","-0.4021105373341104","-0.03365094521246831","0.7257253242964372","0.9280508192531229","-0.20023241554434032","-0.679477372837339","-0.4108417109664206"
"1666","-0.32192133541025936","-0.21779671062027256","-0.41628278619701164","-0.0051895937969437655","0.656321452608549","0.892607152813151","-0.18521495528892679","-0.6252930518238928","-0.37686896373281614"
"1667","-0.31995095615496216","-0.17004931311414642","-0.44700361442649383","0.022968501482146957","0.598263441970155","0.8416170709038011","-0.1632124202922741","-0.5488058759674438","-0.33609990415243174"
"1668","-0.31095458255989566","-0.12340129678205575","-0.4775178854203197","0.03424947669914089","0.5414437861459681","0.7450020758324222","-0.14029006738995412","-0.4469776230227417","-0.2945726057982977"
"1669","-0.3023706655115682","-0.11980250097668625","-0.5210217540514009","0.04206351123033237","0.4846807789389086","0.650349873921615","-0.12129979581262286","-0.3430984755158006","-0.2566776110405295"
"1670","-0.2810333325940651","-0.09015487937278444","-0.5419770303563828","0.05080121402986376","0.42927213925304747","0.5634997487049195","-0.106644548189962","-0.23109231482452042","-0.22625627471194037"
"1671","-0.22977030655848674","-0.05543254458208357","-0.5368274128061539","0.050470626763442675","0.37592058621471697","0.46300292610876964","-0.09591835938074285","-0.13323668911652842","-0.20605159220530594"
"1672","-0.15830937422618468","-0.029206409079377448","-0.4999859874576041","0.038880529171293914","0.321163539277326","0.36449452177650904","-0.09235530498769622","-0.048518631502193064","-0.19331482459917068"
"1673","-0.07695065367135294","-0.007773262737853209","-0.4410953029639339","-0.007368498619034473","0.27155514341352527","0.2913063479723651","-0.09352715436194085","0.023062195576458083","-0.1847480453108991"
"1674","-0.006296408500296429","0.031078092489843834","-0.3662443476705012","-0.029036954415931578","0.22521971915374472","0.2320187454357936","-0.09498341941450832","0.07137982120424534","-0.18858592096178897"
"1675","0.03648516061137327","0.06884130797603176","-0.2647696686830107","-0.03392278174629413","0.1827610127437878","0.17801088618083105","-0.07771340865062297","0.10656089648524367","-0.1993338058469983"
"1676","0.05196846635503432","0.08330844757249158","-0.14072962630874886","-0.01812282453499514","0.14696467125882226","0.15518028387750862","-0.05546686178847388","0.1235426089832138","-0.21479206951205101"
"1677","0.05045774658316061","0.05227158354880392","-0.024072677880094304","0.006177098134485458","0.11664939278787059","0.14371109149055014","-0.03552231247359886","0.12131267202836742","-0.21463839424618608"
"1678","0.044546618111070385","0.03495790670619387","0.054237436298015744","0.038979812028649766","0.08924547640723322","0.13428293950008027","-0.02718053550991298","0.1079724798149072","-0.18239464936307545"
"1679","0.03309250025223337","0.016562698033712128","0.08049706661412141","0.0712685728302645","0.06545604746898935","0.14113191080466916","-0.028822151051134177","0.07643396300336129","-0.13343465594085938"
