"Raman Shift [cm -1]","noFluo2","noFluo3","noFluo5","noFluo6","noFluo8","noFluo9","noFluo10","noFluo11","noFluo12","noFluo13","noFluo14","noFluo15","noFluo17","noFluo18","noFluo19"
"832","8.272654107452547","5.973865018891721","8.815228849222962","10.752770617711827","-1.4086865491274865","7.96549829763445","8.794644485961623","-0.4573272257027561","9.89770838548103","1.973327103238706","7.905087236517571","3.1870005920651368","2.072322583251217","0.7335971684520937","28.92095025719513"
"833","8.792462106495687","6.62976286812791","11.70151517421661","11.24699351026748","-0.9437649294123034","7.725735304218591","10.099248655366843","1.804026048236226","10.251023164243701","1.649667764285778","7.86363857239323","3.1771977555925885","2.427825237005683","0.025771739611499755","32.05407924165773"
"834","9.233750682960869","7.163165914244466","14.80165476991209","11.622443581649133","-0.30332594262378393","7.741652034354797","11.212240183993268","4.399284718663665","10.409562828111387","1.096548749993721","7.687109281497423","3.3221347388265365","2.7902667216690924","-0.6397837156001627","34.90196646845565"
"835","9.577228983111759","7.610708111123144","17.8986702390259","11.824418950906411","0.43420622148233956","7.787681259964007","12.017921687196715","7.199953024283965","10.341714617738104","0.6906218333590249","7.42009503203699","3.586914445306978","3.1548804729250732","-1.1421343037170182","37.128964217329546"
"836","9.808753392681108","8.01446706352655","20.784043726547914","11.813656266297397","1.2219798846733163","7.816699453430358","12.526226733169315","9.961514952182487","10.06504959503502","0.37061729272649635","7.027650746610625","3.964409023976806","3.495081540415571","-1.3472172294558862","38.63084120443187"
"837","9.940717489032508","8.364382964799278","23.52442223457705","11.635095536475479","2.1358544306151135","7.8681549043829495","12.691143804656285","12.566133756914965","9.603717619332567","0.12609115849044292","6.60279610962893","4.435094265826054","3.784782336593844","-1.2242796700601448","39.29752267891617"
"838","9.947321027143024","8.664184394472667","26.171211826042438","11.23778080708676","3.1736611740917144","7.987515256775742","12.613494850051206","15.127208484452414","8.99185971485012","0.010993136124098662","5.837302620630117","5.073239749329049","4.0448691585236904","-0.8882437994014133","39.17698607508279"
"839","9.84013167920926","8.991400106210145","28.315653954034687","10.638977842201678","4.364841814762774","8.04616432131771","12.246087940765001","17.29722711447445","8.288544496132731","-0.05183020508920971","4.618640261119678","5.739264396507758","4.21212817827821","-0.39714698116399716","38.05890738916184"
"840","9.640831895020712","9.247556322996253","29.87034430320348","9.90135151588899","5.713346407827898","8.030918791296433","11.625427030046609","19.16579361570395","7.51212256450646","-0.01729320950918589","3.2070486058575454","6.41960333334568","4.323644863289794","0.23481378676351394","36.06743605851138"
"841","9.367431656060663","9.420915674840934","30.85639221087834","9.012782430841968","7.107613073825806","7.906601190276288","10.88903504513936","20.701152585789977","6.72730670163163","0.14673543523339436","1.7432218471860885","7.113070015899355","4.353817889453832","0.970013853016915","33.32366645917376"
"842","9.061220553273108","9.465932658218609","31.225749170304958","8.093816773720771","8.364809930652807","7.69725938984793","10.061836882814617","21.810193118231933","5.975137087215494","0.41858864059022166","0.39677855365954096","7.778813139023194","4.277925131527138","1.7058117340650707","30.072271722271918"
"843","8.760182859999022","9.362020979568292","31.006043614082063","7.176843127018629","9.276000310606502","7.395535885841137","9.165591680271605","22.505403393960222","5.333068255848833","0.7823435261151084","-0.6619230640818238","8.3508573132041","4.084231489275626","2.474115491074208","26.528342381323863"
"844","8.371810865786449","9.145847275606519","30.06731907923191","6.2064308268179795","9.762386045061055","6.983721518964214","8.26523754980228","22.901170200427874","4.793604266408544","1.1374815164091614","-1.3981671821214534","8.6616680892267","3.7504725590318637","3.108276256530369","22.805778642745455"
"845","8.092895021790698","8.799032176630627","28.861491212862045","5.278259818133982","9.868759638031595","6.506384074686327","7.532323849691427","23.225720962800306","4.367910296577454","1.6531517230858874","-1.6366759186488935","8.784278142257012","3.3351848753011955","3.5149081376737987","19.34913772881674"
"846","7.739719883276379","8.50704963069717","27.398287869602537","4.369710606874253","9.52863141558657","5.712626061854463","6.927553600040009","23.405840654362347","4.0120367977523514","2.206494036883924","-1.4780589956199774","8.572784083946003","2.81190996879319","3.731399327662347","16.16764160712233"
"847","7.262855027967186","8.284333957264703","25.73331674528388","3.4710710233953317","8.761303535159936","4.832367225613818","6.493065415500527","23.34863411755911","3.729222297295322","2.8139162294392563","-0.9369316129791463","8.02017911994343","2.1930954292839564","3.7879950041749746","13.337849454290756"
"848","6.656735926084248","8.017412408084377","23.984511754574672","2.681906464316803","7.650581676024582","4.03351343714211","6.226957563615401","23.098094182129618","3.5564935920878895","3.3259070937090054","0.09224922301296357","7.183346866832273","1.4881213791065295","3.5360425468556698","10.910979395096271"
"849","5.830170027776669","7.78601627881583","21.87654655837341","2.0415265594596335","6.178647116240022","3.454976211394346","6.068743230882716","22.808168333976386","3.502851256095688","3.7535002124092545","1.3854440236258965","6.019970724618161","0.7314019224859744","3.0263217789118073","8.835905603879604"
"850","4.8097385027264155","7.135608639002057","19.6132906032825","1.554806428152892","4.462402239549366","3.177236186209995","5.921245595587953","22.534567413012947","3.4800777566291847","3.956198402784888","2.8236976777364746","4.599196292697648","-0.03199301865086726","2.282842841562812","7.054798884229501"
"851","3.5744938251619796","6.066525781845496","17.424752117600615","1.1973180804726404","2.6269252210225176","3.1943823502103545","5.8250246880730705","22.209666098453162","3.4194564884775374","3.62096869278159","4.261455200796872","2.931379582929922","-0.750517414760439","1.3869634887786406","5.503984639968627"
"852","2.1433916583908896","5.157369688482316","15.307814344031375","0.9651740890080055","0.8265879011034692","3.4861361982241235","5.6223692751629155","21.72474252453135","3.2954222090113623","2.364937393829881","5.523698933074944","1.064688566035605","-1.3954606262062776","0.5415564303279845","4.1362617157045785"
"853","0.5420860243568939","4.465959912543624","12.993321530845808","0.8565155118355272","-0.8797465335778875","3.9650590751314656","5.2168155078734735","21.04083625371026","3.1032027776291486","1.4708577340243452","6.475351051907686","-0.8781727699196646","-1.9289508814602834","-0.4464986874933938","2.8185738943858873"
"854","-1.1679184253558594","3.8260033391161734","10.483957193579434","0.782890250277888","-2.5316107003120902","4.459986572834859","4.5871391923100635","20.054885476960468","2.8175519096986865","0.8697800033728086","7.072447678155399","-2.774174080853317","-2.3399405910512905","-1.47529634461164","1.3371751146648037"
"855","-2.9966826409340888","3.4493890644714047","8.207051845322084","0.736339232749845","-3.9633384312865556","5.138852492460497","3.7560578190213487","19.012175325118964","2.489565795235838","0.6034880758614167","7.473384287003901","-4.636471902870884","-2.622446347505127","-2.454234422484856","-0.0046739107739173225"
"856","-4.751160130380795","3.162838058406083","5.885263190780693","0.6843604729978103","-5.158961005817594","5.75448652635751","2.6544641865519734","17.903831590905174","2.0775406837609554","0.6318385402117461","7.568799186400575","-6.2846469464437265","-2.7924969446078403","-3.3637877306202704","-1.454133714565185"
"857","-6.315327587062223","2.938657174409538","3.3505220208244015","0.6321349640902425","-6.063659324611316","6.193380635749473","1.3037427303143767","16.755881600679015","1.60575220828884","1.0267253378886456","7.392718831237759","-7.563611921985861","-2.7960058411139714","-4.259662789130547","-3.070990905610021"
"858","-7.617783536575851","2.8776885221459354","0.892476657754036","0.6443139250648614","-6.677795600933414","6.486223737573474","-0.060973085741809596","15.652332477504826","1.120806689996022","2.1692318407201547","6.919038982948976","-8.408824099732472","-2.627997440878855","-5.041372128198073","-4.675109376833802"
"859","-8.660867370093646","2.8649859896999126","-1.7744094593378419","0.6628877867051736","-7.068875679796644","6.32206595652055","-1.4552680151388107","14.367346988766407","0.6027489646250626","3.3260308512194996","6.1240097338357735","-8.825399125653435","-2.3314700879675203","-5.657312162418583","-6.661135619224363"
"860","-9.388367363212627","2.8845186257243096","-4.477737000785449","0.6987276410858412","-7.21439927985654","5.830268384343313","-2.8184539173946455","12.8978406498013","0.10110103014640512","4.459141704360059","4.941627777775857","-8.81557961998034","-1.9340642791552873","-6.121701161762966","-8.833041717029756"
"861","-9.78646946774924","2.8550363404241903","-7.239456735871814","0.8472379954669776","-7.106119897140369","5.05891757343994","-3.9635353615188813","11.272677861376346","-0.3321095471270222","5.438443118141687","3.4169026905895925","-8.390481650126937","-1.4859013112098762","-6.5054513288197136","-11.141508922666096"
"862","-9.823474992427286","2.726846137947031","-10.068858903981713","1.054249139711173","-6.770495046939376","3.9536533637962643","-4.975779673954744","9.452227467428635","-0.7104601636210608","6.539569039325371","1.3918797321475467","-7.570229416169549","-1.0150530392854777","-6.727561069273091","-13.47905615916139"
"863","-9.466882341533246","2.4707211023960447","-12.969643745177148","1.2901155040452597","-6.333801240005402","2.551919318602959","-5.802111720824009","7.430658409445532","-1.0751814873626993","7.636683522984907","-0.7109133901707159","-6.4632903228012895","-0.5333076739637274","-6.743171610208776","-15.813740503276293"
"864","-8.725298318789916","2.061644166448211","-15.83107898729613","1.4193983646422526","-5.863032147148142","0.8851553821009812","-6.485997772291606","5.223589970205369","-1.4456204528299006","8.45926450094886","-2.7069370527016736","-5.100069954669709","-0.09582813868157924","-6.540665357548656","-18.100819021281158"
"865","-7.681351170360409","1.4993756480898288","-18.5434607146943","1.3108436216681394","-5.420736280743002","-0.9793800905855212","-7.065263279977584","2.8154618242781","-1.7972858644986804","9.030276922218365","-4.5413179761947156","-3.5447215444654514","0.18848793032937666","-6.1112199056605485","-20.31832171584458"
"866","-6.310134449110484","0.8196679371129114","-21.01942930944719","1.0923874034186891","-5.104250618267478","-2.996900187683038","-7.508009591566785","0.3462026392651768","-2.096494966570884","9.318804250878651","-6.046189322254464","-1.8271877115436004","0.30727948845063874","-5.480175573537049","-22.174346212052523"
"867","-4.7815791880469165","0.017264722671604366","-23.251695054391977","0.6138436028193046","-4.883269878010956","-4.996498715282915","-7.843292984257164","-2.199877168382863","-2.3254352784087375","9.20561291086752","-7.2592959105584205","-0.08848258701842282","0.23591705858298093","-4.60929743372883","-23.71925099415183"
"868","-3.19849080805474","-0.8778031608033448","-25.200926055009088","-0.10002114645738247","-4.623380432467641","-6.865036959791199","-8.016365050867948","-4.7149105519580425","-2.4898188937289576","9.026736634125905","-8.212357117232607","1.601138524908789","-0.025343645605464343","-3.683854152871647","-24.975647676110064"
"869","-1.535838779260098","-1.7851263321326676","-26.640069011541502","-1.0341224455682207","-4.3481955743849845","-8.5327156677585","-7.967869994156743","-6.952231320191587","-2.550590886086478","8.7671321130964","-8.886553058252343","3.287071128138169","-0.4316162123721526","-2.740245431247332","-25.862882161064647"
"870","-0.09799410847895047","-2.5728826599853525","-27.746714435563177","-2.3439680819204667","-4.01392440599978","-9.997967025714908","-7.825837669934334","-9.188565439430581","-2.636219356860728","8.19075822810097","-9.425366135161694","4.756871486866538","-1.0077792806318882","-1.76751736504994","-26.593448167921284"
"871","1.1545682457980782","-3.3421383251798638","-28.363543025967168","-3.6839484636846653","-3.7355223707867733","-11.111372340487547","-7.595229866888152","-11.431760500021804","-2.7395250001576916","7.399577013847589","-9.73204673538071","6.017590732382226","-1.6977018539064272","-0.8023794511643848","-27.03355148259025"
"872","2.2017586492410426","-4.155366660755687","-28.28704257635038","-4.89560232000672","-3.5210634277205255","-11.729000589080481","-7.364361755491152","-13.43713160785291","-2.8759790735055812","6.256935881979821","-9.788425212708585","6.990530032652787","-2.452335087703643","0.17357029211359062","-27.16383846043074"
"873","3.0267750143786643","-4.892082934079422","-27.687513771291858","-5.8853778601582505","-3.4395877810922597","-11.78828687194398","-7.078666718554347","-15.014870077786933","-3.0836724796620176","4.927327428162184","-9.780047539322728","7.621334505878639","-3.1791348981535257","1.2227081270619609","-27.064132258163152"
"874","3.6441930426164566","-5.811064056484613","-26.36691946089135","-6.584892290175301","-3.450752508877247","-11.237886518405698","-6.826316833950373","-16.098677247902874","-3.319269775956677","3.109967983129444","-9.64199366309198","7.878433027766641","-3.7750930730578194","2.294699572430656","-26.79054974211059"
"875","4.072633664324065","-6.370871288083931","-24.530134901490126","-7.238172778772142","-3.487556394000394","-10.210757791143928","-6.6589334056499325","-16.595186699521356","-3.5829622174526747","0.985839352143522","-9.374404657160035","7.782524029139384","-4.126784421589044","3.303607809291111","-26.322861874700713"
"876","4.327205551387762","-6.281398449822177","-22.53033326209386","-7.714784766249862","-3.6300976058432965","-8.885747392599756","-6.665650538230738","-16.577506283990612","-3.878791234888759","-0.929295725747303","-8.962750932332762","7.439346510935851","-4.266413344278228","4.244964985436928","-25.633291782127166"
"877","4.489818740872935","-5.958912116209542","-20.27020494721808","-7.981024427993624","-3.9363854880332516","-7.242479159774932","-6.667924605112817","-16.18332246831872","-4.18141867590652","-1.5750010169952309","-8.449480546080283","6.922191542309789","-4.134566296722892","4.793711732344074","-24.772338908967598"
"878","4.561818451920453","-5.573174899842824","-18.000494794128503","-8.04335654860048","-4.120411090190781","-5.459638701077322","-6.626387774760067","-15.432596951318802","-4.494853181544762","-1.8414634115878334","-7.816686062268115","6.340759459199831","-3.7928365238259336","5.069113107253007","-23.764241820144484"
"879","4.519065859169725","-5.002930668291512","-15.498579849797999","-7.86408679213896","-4.078079535428351","-3.5033059558645427","-6.506054193888546","-14.058871009267342","-4.7689570458229635","-1.665396884074842","-7.006414889145304","5.749271555666385","-3.2365137215711175","5.136319752641353","-22.44278882897334"
"880","4.435084180189637","-4.497907828617167","-13.395483862836274","-7.48212923811219","-3.885388571423161","-1.7387231163050831","-6.426824334927555","-12.307860662755868","-5.043293944892945","-1.1638424932444196","-6.212611501392405","5.270392789710483","-2.6415237471079758","4.972164224778861","-21.192444567239324"
"881","4.266886695274684","-3.9103163317007286","-11.648661823723678","-6.877462613071045","-3.618041710860493","-0.1667802304047639","-6.395090985988018","-10.19192237500167","-5.26384178696204","-0.4237637441166352","-5.357354154923098","4.88219274996944","-2.0575604061309627","4.586734520350002","-19.89257800454971"
"882","4.031371337292755","-3.1927715364735523","-10.232239577518932","-6.084401208219218","-3.41912243468242","1.0964190017432327","-6.4061813761015625","-7.757227928866389","-5.4238655622162195","0.36403689064240286","-4.439056046130286","4.555479569266126","-1.5305528924324967","4.091704124815683","-18.477087569135367"
"883","3.7473635907064398","-2.4605844509558388","-9.108959716748025","-5.075330144844233","-3.2201902310816592","2.167189692555042","-6.422198334273854","-5.017505487469956","-5.512557149265326","0.5538638647613785","-3.5101934276532094","4.301242243964115","-1.0900818264903722","3.531053944832985","-16.78724752469087"
"884","3.426807023450832","-1.7104540989061323","-8.20568882695994","-3.8319681759786968","-2.907438856719663","2.9189475069425774","-6.485063380904566","-2.0172821040586477","-5.553510290669213","0.5893563847793906","-2.6320373956417438","4.151840392924621","-0.7598366467116173","2.9446131778731677","-14.799371738519143"
"885","3.0929657994841273","-0.9815368912950042","-7.566391398947652","-2.4508387972410834","-2.525736143838314","3.2596227694258677","-6.498564843363787","1.1773240096535393","-5.513421848659566","0.5169761398369006","-1.7895794934478058","4.148065707294338","-0.5528629523671392","2.426564819520255","-12.546112232284703"
"886","2.7597305729801667","-0.22400102193594784","-7.1681858665648575","-1.1301771064709258","-2.1032346286261525","3.316773508462375","-6.556044425671428","4.478033437367273","-5.424809872452417","0.5115095242228392","-0.9570700689383662","4.323743110437503","-0.4546838561886163","2.103713103137647","-10.064128747259439"
"887","2.444129020204133","0.6100367214234663","-6.842361031026008","-0.028735214084892366","-1.7011441119551878","3.1879539596988486","-6.488710058374795","7.851006526592577","-5.264337655904304","0.30034802417325","-0.1010648443689488","4.706782159405507","-0.4688454915547182","1.9722038863934206","-7.437429807153459"
"888","2.178329318249071","1.560003711229475","-6.288238862013721","0.7394125398001415","-1.1939558143144753","3.0611992044920537","-6.189444787068279","11.30735546812922","-4.945973930427704","-0.045654776974071054","0.7955857118098522","5.264120813566407","-0.6093701525271095","2.0332264870622594","-4.564286727805209"
"889","1.8762805319805849","2.5673064564692103","-5.750745511348823","1.0729354793585424","-0.5158792843755429","2.8294294219670038","-5.820594984587758","14.772350095363366","-4.487502043418005","-0.3887615559441813","1.6587860469628941","6.033206787769092","-0.9330451826791335","2.314470494672016","-1.6667563225243158"
"890","1.6575354164424385","3.741987221539846","-4.757694403947867","1.2143492020209856","0.3156335426919494","2.7846002280213726","-5.200829094606012","18.182959915462984","-3.804706817837691","-0.688562070453004","2.613482867440215","6.937659775075874","-1.3518308977410953","2.757344128044325","1.6225867307300876"
"891","1.4138280018745233","4.9805628673240285","-3.2858461403849777","1.123228912076356","1.2521832240990802","3.1472512751956083","-4.271078694066695","21.529914014946122","-2.9038798659100227","-0.9353231105765106","3.5986027232924656","7.827175215386268","-1.863154112109507","3.2967788730281296","5.126991918306432"
"892","1.3052824830745697","6.47305267778553","-1.0457026989629958","0.9409800489635466","2.2578187511162673","3.93126895883846","-2.855268927600422","25.00296676235481","-1.7864876081209946","-0.8556252134024468","4.6583847620687076","8.635710382902747","-2.3968735494155715","3.8897844583975902","8.88634255266771"
"893","1.4488796933018662","8.277028795256957","2.067300294577889","0.7896887223223884","3.1725129110459602","5.211747867214533","-0.9083679757576786","28.61375578149168","-0.4810675047894842","-0.5127201506260577","5.812483917396714","9.36880477311701","-2.8605733690337574","4.513814653006482","12.976087173329145"
"894","1.9602429984699887","10.332576993888397","6.155632215228566","0.8239999731343316","3.9469448955698785","7.042493391051283","1.5527153608177628","32.30676234005748","0.9943843114055536","0.13676800897058006","7.088250909157061","10.014706866597942","-3.1665086732688983","5.218890357628123","17.491278194172605"
"895","2.8607285391683384","12.610951945852133","11.240720579632143","1.2993382570821481","4.550165421174051","9.492878922445577","4.539528569966855","36.16139444366328","2.632307335256457","1.194813334626439","8.471835625301445","10.537062245448436","-3.2802858937688395","5.976700861046064","22.495702338200623"
"896","4.136921656255415","15.01689277740634","17.2021935589878","2.131866671875841","5.057312477592999","12.517303826717557","8.035116394568691","40.213486354917805","4.378660167607954","2.7067716088046554","9.95707446502059","10.91054895612863","-3.177485786633462","6.819635724165503","27.871445854898926"
"897","5.749784137711886","17.475135146688665","23.843174665865615","3.2832956531735316","5.526795288812963","16.03040639011814","12.030882861888806","44.331920817856656","6.158826989105031","4.690345158436082","11.520139807519355","11.155564466492326","-2.8253552197937117","7.71795057716658","33.453201766584804"
"898","7.622987165969934","19.850671920552095","30.922271160820756","4.715434858908544","6.0394964383299925","19.738188844821376","16.248909158345157","48.48286480892898","7.890142004954809","7.08561068132863","13.152708707843242","11.316207115567861","-2.217786883096288","8.550622578494513","39.06429112441725"
"899","9.691511511628164","22.0320094069535","38.12498854598121","6.284346213038567","6.568825781843707","23.401731572670442","20.48507169750526","52.61963813822198","9.514497367950845","9.758550067750765","14.849128500916514","11.479392056095401","-1.3864315587749818","9.37324587384919","44.525482332039566"
"900","11.795742992860818","23.857044263669597","44.9847837059674","8.037331538666695","6.9637699155094595","26.631099192970144","24.47191535717039","56.18591345166853","10.939267043525541","12.510626246164101","16.424276898336117","11.54073511977293","-0.4635207300858347","10.165055364353844","49.27524235328066"
"901","14.130459335795253","25.480488039864607","52.11678858020744","10.059626278116655","7.502908600708847","29.717047423238828","28.49910565365426","59.54491816560254","12.251454442919048","15.482693714950072","18.075096674536187","11.626560933706946","0.6169794090914348","10.802836078588047","53.84791255753675"
"902","16.233766406869343","26.70961442296913","58.81446330386995","12.100890507696306","8.238997565636836","32.10252704139982","32.102826230072864","62.30790403417923","13.32753590175747","18.315028687661744","19.55952726116571","11.684546592417288","1.696537036439238","11.320752931094816","57.597801473366026"
"903","18.02206961427352","27.520018273004467","64.75292760964356","14.054602561156196","8.915703770652657","33.70573277551127","35.00936088569507","64.26736454286646","14.140369665879494","20.92142339286505","20.780951703784872","11.658358953035687","2.722418372760056","11.803753234509838","60.34078672082719"
"904","19.449062700694213","27.907338521635353","69.34295309909999","15.800490334306842","9.375456229187948","34.38402620316517","36.98240062945247","65.31321075607988","14.68956883851359","23.06173467349759","21.66500439150745","11.500723814555116","3.5560542520847895","12.172973269663036","61.938121774736025"
"905","20.45949122204786","27.745585129196673","72.36103280873475","17.177227903646983","9.538491611263684","34.056712177442854","38.001080008806085","65.41308629518554","14.948794713930024","24.685639349511337","22.1266667093503","11.204163309647681","4.228237029946025","12.412471232490558","62.25890552985397"
"906","21.026974576940912","27.066101404036512","73.67294449581138","18.10463552663304","9.399194919468867","32.716687909890084","38.02304551591213","64.66508424893766","14.881341898530884","25.816142623994843","22.071976217150297","10.786893876183726","4.744547636578093","12.502349746164835","61.30643978878241"
"907","21.141596152070147","25.918099461960743","73.23815257156237","18.495596936634406","9.10919108281947","30.57696471048362","37.08284689233564","62.9927597360515","14.483493673489503","26.312693252579663","21.427968871963145","10.24378896305998","5.050458378910072","12.414016537475717","59.031614769180514"
"908","20.77244013429374","24.36887684509319","71.00712211166521","18.274996927746624","8.600992685875605","27.566037070604004","34.9998897864206","60.33939850643948","13.769991173811668","26.112671466470147","20.198044245627973","9.596093620074747","5.1172825058431455","12.111875064902284","55.344443403253244"
"909","19.95702668018461","22.480049952331772","67.01856716625359","17.336978939600005","7.764436683368729","23.87699300204057","32.107344932403635","56.59498892407703","12.799885369329074","25.20694935924072","18.477865235086426","8.854022566075235","4.929946961934573","11.577118335090393","50.26468742467956"
"910","18.731583607326197","20.33157162439259","61.31466428731095","15.735082255699307","6.579456960243261","19.780472298702023","28.52351472082792","51.92604998852521","11.593483538449886","23.694002191510226","16.401734680915844","8.033861252266096","4.504280696636199","10.745364651697864","43.88600229611998"
"911","17.211399438264895","17.99234235204514","54.38714141837816","13.567134370841728","5.049346167054423","15.417397358715839","24.39969986557537","46.52870573327935","10.174236418231494","21.596891386433015","14.036000391657733","7.141925283007814","3.8823682875432683","9.729399064722017","36.3085748903474"
"912","15.430793062822408","15.451022064056064","46.203418958185125","10.90365157109851","3.305186830733954","10.998745938894826","19.718382979115308","40.52564754677803","8.581834050113795","18.95928037543508","11.50388451597243","6.141829015364969","3.13616327378864","8.476096655576828","27.726561171377803"
"913","13.506449777209827","12.885268775036748","37.108290920898504","7.848441059687884","1.3979987938518001","6.671161590359559","14.605987220210983","34.25300760457356","6.8851292584966455","15.87794512994025","8.834816682911617","5.170419086175408","2.2869142430586376","7.002933841492936","18.578565421495004"
"914","11.526581477744232","10.3546062187979","27.745633149501014","4.6949787350230165","-0.6613090949070981","2.7955395531054625","9.24793561795997","27.86525162514286","5.17533204719142","12.445279282467627","6.2657454996761865","4.111295571989501","1.4343029959056206","5.28695939006303","9.286275990014142"
"915","9.541942893206697","7.897222302957989","18.220799451881774","1.5175535388087023","-2.8235488361647607","-0.6260225185267837","3.900455903078998","21.494632012186248","3.4855288267951057","8.772140117292423","3.8710144938200948","3.00868851131295","0.6298849322807949","3.3588348057680792","-0.0793878468433098"
"916","7.696617672269776","5.704995003168796","8.848318220023335","-1.5567253939313264","-4.936114343001187","-3.5612496757684573","-1.2609342743387641","15.223220707052128","1.8917977773262187","5.022543063525674","1.7306127414445802","1.8884237022212025","-0.07488447497491106","1.2712378082905058","-9.331562842500096"
"917","6.069484664167662","3.6725572911578364","-0.2477500812556368","-4.420355401249313","-6.917077479946631","-5.965447162516981","-6.007997006292331","9.024184553282533","0.4459868195581597","1.3930149321546377","-0.08225295871459545","0.8577540072130965","-0.6157277477033468","-0.943092450041702","-18.146009895993664"
"918","4.65784690467378","1.745503125567179","-8.91484479753115","-7.0138399075318185","-8.683167773479253","-7.847214617378952","-10.292358087859615","3.320034574135548","-0.7781963363541917","-2.0089272430561516","-1.5164156696538256","-0.07705475255998573","-1.0056708129976404","-3.184602727197551","-26.303137240410692"
"919","3.4152138388003066","-0.0480007601000374","-16.907835518729765","-9.26766040390576","-10.028046035556914","-9.166179212934189","-13.990726920210315","-1.7014030106948375","-1.8052856398302588","-5.059217751130904","-2.537383291772438","-0.9067761639317936","-1.2871813606289184","-5.275084338733923","-33.55866131248076"
"920","2.2719618043626033","-1.6599854849955258","-24.122772802946955","-11.004614418981726","-11.02448619971691","-9.968434688709738","-17.06240182425138","-5.992637024441437","-2.6763869410940533","-7.736498821917428","-3.1309656158377717","-1.6287248637269827","-1.5013356062713221","-7.240357795423514","-39.81266955453742"
"921","1.1958536459799114","-3.1432788610020266","-30.34482633987232","-12.200018030661905","-11.656479089538111","-10.37810618124609","-19.435902310789366","-9.487937418030723","-3.43569702466992","-10.07058980450417","-3.319996834888487","-2.2580172145764017","-1.655124378398421","-9.030902561657046","-44.96712186382217"
"922","0.14804895709179022","-4.570595633773382","-35.422138090059875","-12.810567508383853","-12.000844786141176","-10.57304954693723","-21.22425255842522","-12.05883478477002","-4.044631918243082","-12.00596252921927","-3.178376123770078","-2.806526280260058","-1.7563897365803074","-10.598000437032697","-48.95660421570121"
"923","-0.8789969823634309","-5.952071781746503","-39.26643097975282","-12.936391679996484","-12.089978908728103","-10.58383261721797","-22.366542186136627","-13.795024706005638","-4.56034070876795","-13.570097442566777","-2.8091988466897226","-3.2862729363036145","-1.814293956930369","-11.840131691569292","-51.79314219026448"
"924","-1.9064294373627635","-7.254534853805904","-41.752322909726225","-12.69554062714597","-11.91358150381907","-10.517935970675023","-22.90312876498335","-14.869082724751642","-4.978277909297532","-14.82040437985158","-2.3937039966551996","-3.7789470288907765","-1.8469908363928098","-12.85917506565414","-53.55262416075961"
"925","-2.8549938308525857","-8.335198075054171","-42.630723855911704","-12.067331578724096","-11.459253760577646","-10.249584429786527","-22.70004554721437","-15.224294295188363","-5.11951843451399","-15.600573096255122","-1.9052452097935206","-4.200268727011574","-1.828961731329861","-13.59520506467602","-53.9357520182587"
"926","-4.020386661145283","-9.406215708629242","-42.59156437098036","-11.274721664220253","-10.884289701978433","-10.144967929643936","-22.10127953353078","-15.276382316701142","-5.066932866106584","-16.072088242356926","-1.5892760791853848","-4.681928811808294","-1.8447444463503835","-14.021062007281902","-53.697160012266146"
"927","-5.199069221255292","-10.288562282253944","-41.90303809560646","-10.448656898960728","-10.31105821414188","-10.148646734504332","-21.25246577223739","-15.199646262106674","-4.758215085307742","-16.259594967674293","-1.4615354687009177","-5.093239497323021","-1.922068306713278","-14.144700817595014","-52.736388663791026"
"928","-6.35614933755206","-11.051156452462758","-40.81034958372004","-9.70890348818583","-9.850551259242708","-10.309186799264666","-20.231297020710517","-14.905764107836477","-4.228789518948339","-16.232238823719282","-1.5715211360137835","-5.435228729502662","-2.0506740616486394","-14.003191991345552","-51.225189113201736"
"929","-7.504255185717224","-11.71206081086518","-39.431623480434354","-9.11733381711701","-9.471604165712046","-10.619524599534175","-19.047662682230452","-14.486830012901894","-3.5804934579820062","-15.953474459326978","-1.9375730174495165","-5.726068398251702","-2.1947942707709904","-13.627359663451438","-49.253181091268885"
"930","-8.622869783017384","-12.122614444024927","-37.7633499318441","-8.633693213973231","-9.187797077862037","-11.0255881936012","-17.834337501265132","-14.022011321511119","-2.9170694243163746","-15.495840499557685","-2.574891778537384","-5.959465448036374","-2.3417923378354977","-13.061639578979875","-46.861514754942775"
"931","-9.68734026319898","-12.267432160009832","-35.94007347308903","-8.327093669507361","-9.068180946570791","-11.441489685350902","-16.732449195955475","-13.72553696668292","-2.315366909624803","-15.07831896566123","-3.4837871230126938","-6.1233671913818855","-2.509242124204098","-12.356611653481288","-44.171015614918424"
"932","-10.685279035426783","-12.157361202861162","-34.08125293091492","-8.210181566203994","-9.152333181805309","-11.894858556764397","-15.863805607507281","-13.698801815871558","-1.8266459499066983","-14.67413237620445","-4.619227744334416","-6.204267202085151","-2.6557349053072072","-11.542160166173625","-41.29555844870748"
"933","-11.556818276572399","-11.81387313615355","-32.266295239271365","-8.276736325353555","-9.434711469395207","-12.364395097021","-15.046617984846401","-14.004681644615513","-1.5061137435275866","-14.302072442396017","-5.9171872192307475","-6.193941353350552","-2.745598984109399","-10.65598004008285","-38.40564797699527"
"934","-12.259676597400036","-11.297419977749191","-30.467104230757787","-8.493107894704956","-9.891015510509618","-12.826784218085454","-14.453320501161484","-14.520613327577713","-1.3973673562156446","-13.962692145058686","-7.279510867426319","-6.095926464627271","-2.7349460678614714","-9.736577421700666","-35.647253646278166"
